f,s11r,s11c,s12r,s12c,e,f,g,h
129848291,-0.73102912,0.638910272,0.000178037,0.000844011,0,0,0,0
130509444,-0.72483968,0.647931904,0.000153506,0.000766823,0,0,0,0
131170597,-0.716633472,0.654631936,0.000187711,0.000888454,0,0,0,0
131831750,-0.710629568,0.661952064,0.000185181,0.000816366,0,0,0,0
132492903,-0.704153664,0.66933216,0.000151876,0.000820653,0,0,0,0
133154057,-0.697050368,0.677101312,0.000304779,0.000836226,0,0,0,0
133815210,-0.690235712,0.683221312,0.000278466,0.000881004,0,0,0,0
134476363,-0.682566528,0.6895936,0.000226777,0.00088241,0,0,0,0
135137516,-0.676280768,0.697199872,0.000221774,0.000920021,0,0,0,0
135798669,-0.669531712,0.703757312,0.000334119,0.000923308,0,0,0,0
136459822,-0.662274944,0.709470016,0.000263137,0.000872933,0,0,0,0
137120975,-0.655425664,0.716343168,0.000243355,0.000861494,0,0,0,0
137782128,-0.648186816,0.723277184,0.000301548,0.00089414,0,0,0,0
138443281,-0.6412656,0.729299136,0.000262692,0.000884391,0,0,0,0
139104434,-0.633725632,0.735518144,0.000292643,0.000875207,0,0,0,0
139765587,-0.626442624,0.74210528,0.000309927,0.000852156,0,0,0,0
140426741,-0.61934816,0.748360064,0.000318557,0.000832836,0,0,0,0
141087894,-0.611783808,0.748128384,0.000357769,0.00083329,0,0,0,0
141749047,-0.604859264,0.75937088,0.000396081,0.000811465,0,0,0,0
142410200,-0.5980736,0.766746816,0.000297476,0.000760743,0,0,0,0
143071353,-0.589921024,0.771366656,0.000337226,0.00077324,0,0,0,0
143732506,-0.582569536,0.777331968,0.000251292,0.000792222,0,0,0,0
144393659,-0.574785024,0.782758976,0.000331294,0.000756121,0,0,0,0
145054812,-0.567650368,0.787654784,0.000227915,0.000776984,0,0,0,0
145715965,-0.5604656,0.793584576,0.000350394,0.000731221,0,0,0,0
146377118,-0.55289728,0.799337536,0.000295926,0.000777329,0,0,0,0
147038271,-0.544919232,0.804012608,0.000325167,0.000839861,0,0,0,0
147699425,-0.53767168,0.809489408,0.000318556,0.000779859,0,0,0,0
148360578,-0.52998,0.813756352,0.00037722,0.000685091,0,0,0,0
149021731,-0.522571456,0.818352192,0.000416696,0.000752435,0,0,0,0
149682884,-0.514830528,0.823968128,0.000362803,0.000764864,0,0,0,0
150344037,-0.507192736,0.828793728,0.000311408,0.0006943,0,0,0,0
151005190,-0.499668672,0.833296448,0.000327854,0.000792817,0,0,0,0
151666343,-0.493976608,0.84116864,0.000365479,0.000668442,0,0,0,0
152327496,-0.484208992,0.842424832,0.000394561,0.000710296,0,0,0,0
152988649,-0.476322368,0.846275072,0.000379047,0.000703521,0,0,0,0
153649802,-0.468775584,0.850878208,0.00037598,0.000654043,0,0,0,0
154310955,-0.460993088,0.8548128,0.000415422,0.000701307,0,0,0,0
154972109,-0.45299184,0.859853824,0.000391787,0.000687373,0,0,0,0
155633262,-0.445461952,0.862668928,0.000356805,0.000614668,0,0,0,0
156294415,-0.43752608,0.867231104,0.000360761,0.000668048,0,0,0,0
156955568,-0.429700416,0.871832192,0.000477609,0.00066753,0,0,0,0
157616721,-0.422015136,0.87624032,0.000277184,0.000600264,0,0,0,0
158277874,-0.414058912,0.879678208,0.000337729,0.000552287,0,0,0,0
158939027,-0.406400352,0.882999808,0.000375954,0.000628106,0,0,0,0
159600180,-0.398091168,0.886770496,0.000408235,0.000566212,0,0,0,0
160261333,-0.39027584,0.890325312,0.000321336,0.000487996,0,0,0,0
160922486,-0.38237824,0.893374656,0.000352714,0.000486295,0,0,0,0
161583639,-0.37439136,0.897091584,0.000277778,0.00045576,0,0,0,0
162244792,-0.366570496,0.899835136,0.0003447,0.000533887,0,0,0,0
162905946,-0.358755936,0.90265856,0.000293345,0.000492721,0,0,0,0
163567099,-0.350686912,0.906403904,0.00034853,0.000447177,0,0,0,0
164228252,-0.342563904,0.909748736,0.000327018,0.00047651,0,0,0,0
164889405,-0.334533696,0.91229024,0.000330301,0.000498838,0,0,0,0
165550558,-0.3269424,0.915604864,0.000300338,0.000445994,0,0,0,0
166211711,-0.318469312,0.919033536,0.00029902,0.000454276,0,0,0,0
166872864,-0.310547904,0.9210912,0.000299761,0.000447949,0,0,0,0
167534017,-0.30248992,0.923844224,0.000311942,0.000398893,0,0,0,0
168195170,-0.294771168,0.926995648,0.000270413,0.000367788,0,0,0,0
168856323,-0.286450976,0.928732928,0.000226373,0.000394386,0,0,0,0
169517476,-0.278319904,0.93155104,0.00022231,0.000438619,0,0,0,0
170178630,-0.270331776,0.933477952,0.000225327,0.000338694,0,0,0,0
170839783,-0.262341504,0.935730176,0.000212928,0.000339423,0,0,0,0
171500936,-0.254162752,0.937814272,0.000241903,0.000352016,0,0,0,0
172162089,-0.246132016,0.940174272,0.000256059,0.000253115,0,0,0,0
172823242,-0.238322,0.94246048,0.000314171,0.000354397,0,0,0,0
173484395,-0.230144704,0.944413696,0.000293978,0.000237874,0,0,0,0
174145548,-0.222239472,0.946707008,0.00022295,0.000250816,0,0,0,0
174806701,-0.213777808,0.949112896,0.000172756,0.000252713,0,0,0,0
175467854,-0.205798176,0.950404416,0.000264824,0.000227878,0,0,0,0
176129007,-0.197666208,0.95197632,0.000130703,0.000218744,0,0,0,0
176790160,-0.189615488,0.953772096,0.000150812,0.000240141,0,0,0,0
177451314,-0.181553184,0.955052544,0.000268801,0.000258417,0,0,0,0
178112467,-0.173396656,0.956507904,0.000164077,0.000310017,0,0,0,0
178773620,-0.165305776,0.958087488,0.000185199,0.000246202,0,0,0,0
179434773,-0.156857792,0.959616192,0.000197154,0.000144054,0,0,0,0
180095926,-0.149014208,0.960921664,0.000119422,0.000224025,0,0,0,0
180757079,-0.140931136,0.962047936,0.000134792,0.000199833,0,0,0,0
181418232,-0.132896112,0.963221184,0.00015527,0.000209268,0,0,0,0
182079385,-0.125271992,0.964245888,0.000157977,0.000214596,0,0,0,0
182740538,-0.116981712,0.965302336,0.000121389,0.000104194,0,0,0,0
183401691,-0.108665696,0.966573696,0.000141,0.000210255,0,0,0,0
184062844,-0.101118168,0.96675584,9.3906e-05,0.000187956,0,0,0,0
184723998,-0.092780656,0.968007296,0.000113313,0.000177035,0,0,0,0
185385151,-0.084648776,0.969072192,5.6148e-05,0.000112607,0,0,0,0
186046304,-0.076727864,0.969319872,8.196e-05,0.000119354,0,0,0,0
186707457,-0.06843928,0.969869248,7.0027e-05,9.2494e-05,0,0,0,0
187368610,-0.060613232,0.97088096,6.5186e-05,0.000178708,0,0,0,0
188029763,-0.052570596,0.970854016,3.6967e-05,0.000114576,0,0,0,0
188029763,-0.052362092,0.971416064,-1.015e-06,0.000240646,0,0,0,0
189049465,-0.040118516,0.971793856,9.5489e-05,0.000238376,0,0,0,0
190069168,-0.027499534,0.972388672,-9.455e-06,0.000150689,0,0,0,0
191088870,-0.015297876,0.972737664,5.9689e-05,0.000101791,0,0,0,0
192108572,-0.002860304,0.97256384,-2.6054e-05,0.000129871,0,0,0,0
193128275,0.009615897,0.972607296,-4.3934e-05,0.000126693,0,0,0,0
194147977,0.02173623,0.972378048,5.2254e-05,0.00011202,0,0,0,0
195167680,0.03388966,0.971929856,1.564e-06,9.2427e-05,0,0,0,0
196187382,0.046147492,0.971536896,-2.1435e-05,6.2073e-05,0,0,0,0
197207084,0.058047244,0.97065696,-4.7147e-05,9.1795e-05,0,0,0,0
198226787,0.070452344,0.970218048,-5.3046e-05,7.9685e-05,0,0,0,0
199246489,0.082824184,0.968970496,-0.000191749,7.8097e-05,0,0,0,0
200266191,0.094841368,0.968073856,-6.67e-05,4.9303e-05,0,0,0,0
201285894,0.107447008,0.966924288,1.8525e-05,2.0416e-05,0,0,0,0
202305596,0.119250552,0.96552512,-6.3852e-05,8.3186e-05,0,0,0,0
203325299,0.131185848,0.963849728,-0.00010201,8.8122e-05,0,0,0,0
204345001,0.143209472,0.96156768,-0.000142695,6.889e-05,0,0,0,0
205364703,0.154930064,0.9599792,-0.000119384,0.000130343,0,0,0,0
206384406,0.167300608,0.957949248,-6.1081e-05,0.000147586,0,0,0,0
207404108,0.179065312,0.95549664,-0.000206012,1.202e-06,0,0,0,0
208423810,0.190804736,0.953376704,-0.000204194,0.00010004,0,0,0,0
209443513,0.203060464,0.951112512,-0.000175886,0.000161138,0,0,0,0
210463215,0.214333536,0.94840928,-0.000200482,0.00011794,0,0,0,0
211482918,0.226066448,0.945853504,-0.000186009,0.00012092,0,0,0,0
212502620,0.237481312,0.943100672,-0.000207208,5.1517e-05,0,0,0,0
213522322,0.249253296,0.93994624,-0.000200249,0.000110735,0,0,0,0
214542025,0.260783648,0.93679552,-0.000233409,0.000118276,0,0,0,0
215561727,0.272299872,0.933459968,-0.000200547,0.000116975,0,0,0,0
216581429,0.283855616,0.929951744,-0.000221454,0.000149786,0,0,0,0
217601132,0.295010464,0.926387392,-0.000225548,0.000141466,0,0,0,0
218620834,0.306391744,0.922600704,-0.000317578,3.9638e-05,0,0,0,0
219640536,0.317603552,0.918424128,-0.000223114,0.000187693,0,0,0,0
220660239,0.32869808,0.91441984,-0.000246937,0.000125033,0,0,0,0
221679941,0.339940704,0.910328448,-0.000310381,4.7471e-05,0,0,0,0
222699644,0.351224448,0.90598688,-0.000290357,0.000150178,0,0,0,0
223719346,0.362244896,0.901523008,-0.000230746,0.000135003,0,0,0,0
224739048,0.37314304,0.89692096,-0.000319079,0.000150445,0,0,0,0
225758751,0.384258944,0.89203904,-0.000314905,0.000189763,0,0,0,0
226778453,0.395375296,0.887524224,-0.000301345,0.000193886,0,0,0,0
227798155,0.406290912,0.882061568,-0.000311524,0.00013127,0,0,0,0
228817858,0.4172672,0.87675232,-0.000313578,0.000131749,0,0,0,0
229837560,0.427677152,0.871215808,-0.000292008,0.000160849,0,0,0,0
230857263,0.438656704,0.86590112,-0.000371883,0.00019332,0,0,0,0
231876965,0.449076128,0.860228288,-0.000311816,0.000108763,0,0,0,0
232896667,0.459721856,0.854474624,-0.000328236,0.000135109,0,0,0,0
233916370,0.470416032,0.848722048,-0.000342712,0.000245955,0,0,0,0
234936072,0.48080256,0.842614592,-0.000311829,0.00019696,0,0,0,0
235955774,0.491179712,0.836632448,-0.000345338,0.000152343,0,0,0,0
236975477,0.5014088,0.830383296,-0.000369229,0.000196832,0,0,0,0
237995179,0.511989952,0.824266816,-0.000413371,0.000166753,0,0,0,0
239014882,0.521596,0.817570752,-0.000370308,0.00020076,0,0,0,0
240034584,0.531775488,0.81098208,-0.000348435,0.000213269,0,0,0,0
241054286,0.541570688,0.804308096,-0.000465165,0.000234977,0,0,0,0
242073989,0.551482176,0.797548032,-0.000417837,0.000167067,0,0,0,0
243093691,0.561030656,0.7905744,-0.000326746,0.0002419,0,0,0,0
244113393,0.570799552,0.783538624,-0.000503659,0.000167471,0,0,0,0
245133096,0.580356864,0.776414784,-0.000409821,0.000222663,0,0,0,0
246152798,0.58974368,0.769081088,-0.000466144,0.000230775,0,0,0,0
247172500,0.599219392,0.761821824,-0.000466062,0.000232067,0,0,0,0
248192203,0.60886688,0.75417472,-0.000454069,0.00016426,0,0,0,0
249211905,0.61775872,0.746712,-0.000505068,0.000188461,0,0,0,0
250231608,0.626859968,0.739240768,-0.000409788,0.000263133,0,0,0,0
251251310,0.635899392,0.731311616,-0.000482318,0.000312646,0,0,0,0
252271012,0.644707008,0.723346624,-0.000487717,0.000234777,0,0,0,0
253290715,0.653543552,0.715589696,-0.000490856,0.000289748,0,0,0,0
254310417,0.662083264,0.70754048,-0.0005114,0.000338419,0,0,0,0
255330119,0.670785472,0.699371328,-0.000515597,0.000334988,0,0,0,0
256349822,0.6793184,0.691037312,-0.000537372,0.000226376,0,0,0,0
257369524,0.687741376,0.682811328,-0.000518895,0.000302592,0,0,0,0
258389227,0.695949888,0.674428544,-0.000569856,0.000294118,0,0,0,0
259408929,0.703970112,0.666003008,-0.000547675,0.000366515,0,0,0,0
260428631,0.712022656,0.657382592,-0.000530897,0.00030311,0,0,0,0
261448334,0.720137472,0.648720192,-0.000546817,0.000322861,0,0,0,0
262468036,0.727716224,0.640104576,-0.000546014,0.000365463,0,0,0,0
263487738,0.735360256,0.631178304,-0.000669263,0.000325917,0,0,0,0
264507441,0.742963456,0.622392832,-0.000528631,0.000293988,0,0,0,0
265527143,0.750473664,0.613506432,-0.000569256,0.000360816,0,0,0,0
266546845,0.757695552,0.604629312,-0.000566445,0.000433713,0,0,0,0
267566548,0.765187328,0.595822336,-0.000554527,0.000403057,0,0,0,0
268586250,0.772276928,0.58619584,-0.000589633,0.000356965,0,0,0,0
269605953,0.779272064,0.577073536,-0.000611291,0.000387633,0,0,0,0
270625655,0.786104,0.567453632,-0.000652352,0.000328042,0,0,0,0
271645357,0.79282752,0.558086976,-0.000627077,0.000413116,0,0,0,0
272665060,0.799624576,0.54882272,-0.000604217,0.000364838,0,0,0,0
273684762,0.8064048,0.539022912,-0.000616551,0.000468611,0,0,0,0
274704464,0.812328128,0.529362784,-0.000633078,0.000426903,0,0,0,0
275724167,0.819038656,0.519721216,-0.000642714,0.000404234,0,0,0,0
276743869,0.82549152,0.50953024,-0.000671205,0.000406016,0,0,0,0
277763572,0.83132032,0.499633664,-0.00064513,0.000348524,0,0,0,0
278783274,0.83699552,0.489558688,-0.00066394,0.00044512,0,0,0,0
279802976,0.84321472,0.479472,-0.000647871,0.000413463,0,0,0,0
280822679,0.848813312,0.469235776,-0.000641666,0.00043696,0,0,0,0
281842381,0.854806144,0.458966272,-0.000686425,0.000534815,0,0,0,0
282862083,0.859942656,0.448742976,-0.000625585,0.000471314,0,0,0,0
283881786,0.865515136,0.438336928,-0.000675351,0.000415406,0,0,0,0
284901488,0.87087168,0.427361504,-0.000753212,0.000471189,0,0,0,0
285921191,0.875806912,0.416927488,-0.000688678,0.000541849,0,0,0,0
286940893,0.88088416,0.406357248,-0.000692968,0.000475592,0,0,0,0
287960595,0.885717504,0.395802016,-0.000781247,0.000434541,0,0,0,0
288980298,0.890293952,0.385033152,-0.000734372,0.000571513,0,0,0,0
290000000,0.89464608,0.374117856,-0.000654779,0.000453915,0,0,0,0
